time_s,nal_type,payload_bytes
21.39099999999962,7,9
21.39099999999962,8,6
21.438000000000102,5,5238
21.51599999999962,1,2780
21.70299999999952,1,6256
21.70299999999952,7,9
21.70299999999952,8,6
21.70299999999952,7,9
21.70299999999952,8,6
21.734999999998763,7,9
21.734999999998763,8,6
21.79699999999866,5,5183
21.92199999999866,1,4916
22.04699999999866,1,5591
22.063000000000102,7,9
22.063000000000102,8,6
22.063000000000102,7,9
22.063000000000102,8,6
22.109999999998763,7,9
22.109999999998763,8,6
22.156999999999243,5,5188
22.29699999999866,1,6252
22.34399999999914,1,2422
22.42199999999866,7,9
22.42199999999866,8,6
22.42199999999866,7,9
22.42199999999866,8,6
22.45299999999952,7,9
22.45299999999952,8,6
22.51599999999962,5,5035
22.656999999999243,1,5950
22.70299999999952,1,2415
22.781999999999243,7,9
22.781999999999243,8,6
22.781999999999243,7,9
22.781999999999243,8,6
22.82799999999952,7,9
22.82799999999952,8,6
22.875,5,5085
22.95299999999952,1,2607
23.125,1,5765
23.14099999999962,7,9
23.14099999999962,8,6
23.14099999999962,7,9
23.14099999999962,8,6
23.17199999999866,7,9
23.17199999999866,8,6
23.234999999998763,5,5059
23.313000000000102,1,2508
23.5,1,6043
23.5,7,9
23.5,8,6
23.5,7,9
23.5,8,6
23.54699999999866,7,9
23.54699999999866,8,6
23.59399999999914,5,5022
23.70299999999952,1,4837
23.84399999999914,1,5511
23.859999999998763,7,9
23.859999999998763,8,6
23.859999999998763,7,9
23.859999999998763,8,6
23.906999999999243,7,9
23.906999999999243,8,6
24.031999999999243,5,5076
24.17199999999866,1,2460
24.21899999999914,7,9
24.21899999999914,8,6
24.21899999999914,7,9
24.21899999999914,8,6
24.26599999999962,7,9
24.26599999999962,8,6
24.39099999999962,5,5024
24.531999999999243,1,2467
24.57799999999952,7,9
24.57799999999952,8,6
24.57799999999952,7,9
24.57799999999952,8,6
24.625,7,9
24.625,8,6
24.67199999999866,5,5109
24.76599999999962,1,3077
24.906999999999243,1,4535
24.938000000000102,7,9
24.938000000000102,8,6
24.938000000000102,7,9
24.938000000000102,8,6
24.96899999999914,7,9
24.96899999999914,8,6
25.031999999999243,5,5135
25.109999999998763,1,2508
25.29699999999866,1,6124
25.29699999999866,7,9
25.29699999999866,8,6
25.29699999999866,7,9
25.29699999999866,8,6
25.34399999999914,7,9
25.34399999999914,8,6
25.39099999999962,5,5006
25.531999999999243,1,5797
25.609999999998763,1,3361
25.656999999999243,7,9
25.656999999999243,8,6
25.656999999999243,7,9
25.656999999999243,8,6
25.688000000000102,7,9
25.688000000000102,8,6
25.82799999999952,5,5133
25.984999999998763,1,2515
26.01599999999962,7,9
26.01599999999962,8,6
26.01599999999962,7,9
26.01599999999962,8,6
26.063000000000102,7,9
26.063000000000102,8,6
26.109999999998763,5,4909
26.234999999998763,1,4596
26.313000000000102,1,2654
26.375,7,9
26.375,8,6
26.375,7,9
26.375,8,6
26.42199999999866,7,9
26.42199999999866,8,6
26.484999999998763,5,5094
26.563000000000102,1,3550
26.734999999998763,1,5670
26.734999999998763,7,9
26.734999999998763,8,6
26.734999999998763,7,9
26.734999999998763,8,6
26.781999999999243,7,9
26.781999999999243,8,6
26.82799999999952,5,5172
26.92199999999866,1,2875
27.09399999999914,1,6302
27.09399999999914,7,9
27.09399999999914,8,6
27.09399999999914,7,9
27.09399999999914,8,6
27.14099999999962,7,9
27.14099999999962,8,6
27.20299999999952,5,5207
27.32799999999952,1,5737
27.438000000000102,1,4984
27.45299999999952,7,9
27.45299999999952,8,6
27.45299999999952,7,9
27.45299999999952,8,6
27.5,7,9
27.5,8,6
27.563000000000102,5,5258
27.71899999999914,1,6386
27.813000000000102,7,9
27.813000000000102,8,6
27.813000000000102,7,9
27.813000000000102,8,6
27.859999999998763,7,9
27.859999999998763,8,6
27.92199999999866,5,5107
28.01599999999962,1,4261
28.109999999998763,1,2952
28.17199999999866,7,9
28.17199999999866,8,6
28.17199999999866,7,9
28.17199999999866,8,6
28.21899999999914,7,9
28.21899999999914,8,6
28.281999999999243,5,5349
28.359999999998763,1,3129
28.51599999999962,1,4708
28.531999999999243,7,9
28.531999999999243,8,6
28.531999999999243,7,9
28.531999999999243,8,6
28.57799999999952,7,9
28.57799999999952,8,6
28.64099999999962,5,5297
28.71899999999914,1,2996
28.938000000000102,1,6327
29.14099999999962,1,5968
29.20299999999952,1,3029
29.25,7,9
29.25,8,6
29.25,7,9
29.25,8,6
29.29699999999866,7,9
29.29699999999866,8,6
29.359999999998763,5,5213
29.5,1,6311
29.563000000000102,1,2939
29.609999999998763,7,9
29.609999999998763,8,6
29.609999999998763,7,9
29.609999999998763,8,6
29.656999999999243,7,9
29.656999999999243,8,6
29.71899999999914,5,5013
29.82799999999952,1,4783
29.906999999999243,1,2658
29.96899999999914,7,9
29.96899999999914,8,6
29.96899999999914,7,9
29.96899999999914,8,6
30.01599999999962,7,9
30.01599999999962,8,6
30.07799999999952,5,5092
30.26599999999962,1,2544
30.39099999999962,7,9
30.39099999999962,8,6
30.39099999999962,7,9
30.39099999999962,8,6
30.39099999999962,7,9
30.39099999999962,8,6
30.438000000000102,5,5174
30.51599999999962,1,2609
30.734999999998763,1,6187
30.92199999999866,1,5420
31.031999999999243,1,4831
31.063000000000102,7,9
31.063000000000102,8,6
31.063000000000102,7,9
31.063000000000102,8,6
31.09399999999914,7,9
31.09399999999914,8,6
31.156999999999243,5,5030
31.29699999999866,1,6111
31.34399999999914,1,2457
31.42199999999866,7,9
31.42199999999866,8,6
31.42199999999866,7,9
31.42199999999866,8,6
31.45299999999952,7,9
31.45299999999952,8,6
31.51599999999962,5,4891
31.609999999998763,1,3835
31.70299999999952,1,2425
31.781999999999243,7,9
31.781999999999243,8,6
31.781999999999243,7,9
31.781999999999243,8,6
31.813000000000102,7,9
31.813000000000102,8,6
31.875,5,5071
31.95299999999952,1,2439
32.125,1,5904
32.14099999999962,7,9
32.14099999999962,8,6
32.14099999999962,7,9
32.14099999999962,8,6
32.17199999999866,7,9
32.17199999999866,8,6
32.23499999999876,5,5056
32.42199999999866,1,2452
32.57799999999952,7,9
32.57799999999952,8,6
32.57799999999952,7,9
32.57799999999952,8,6
32.57799999999952,7,9
32.57799999999952,8,6
32.59399999999914,5,4944
32.6880000000001,1,4311
32.84399999999914,1,5769
32.85999999999876,7,9
32.85999999999876,8,6
32.85999999999876,7,9
32.85999999999876,8,6
32.89099999999962,7,9
32.89099999999962,8,6
32.95299999999952,5,5068
33.09399999999914,1,6167
33.14099999999962,1,2447
33.21899999999914,7,9
33.21899999999914,8,6
33.21899999999914,7,9
33.21899999999914,8,6
33.25,7,9
33.25,8,6
33.3130000000001,5,4916
33.40699999999924,1,3858
33.5,1,2491
33.57799999999952,7,9
33.57799999999952,8,6
33.57799999999952,7,9
33.57799999999952,8,6
33.625,7,9
33.625,8,6
33.67199999999866,5,5108
33.75,1,3031
33.92199999999866,1,5309
33.9380000000001,7,9
33.9380000000001,8,6
33.9380000000001,7,9
33.9380000000001,8,6
33.98499999999876,7,9
33.98499999999876,8,6
34.07799999999952,5,5094
34.29699999999866,1,6155
34.29699999999866,7,9
34.29699999999866,8,6
34.29699999999866,7,9
34.29699999999866,8,6
34.34399999999914,7,9
34.34399999999914,8,6
34.40699999999924,5,5347
34.53199999999924,1,6012
34.60999999999876,1,4105
34.65699999999924,7,9
34.65699999999924,8,6
34.65699999999924,7,9
34.65699999999924,8,6
34.70299999999952,7,9
34.70299999999952,8,6
34.76599999999962,5,5381
34.90699999999924,1,6500
34.95299999999952,1,2881
35.01599999999962,7,9
35.01599999999962,8,6
35.01599999999962,7,9
35.01599999999962,8,6
35.0630000000001,7,9
35.0630000000001,8,6
35.17199999999866,5,5101
35.3130000000001,1,2994
35.375,7,9
35.375,8,6
35.375,7,9
35.375,8,6
35.42199999999866,7,9
35.42199999999866,8,6
35.48499999999876,5,5395
35.54699999999866,1,3196
35.70299999999952,1,4333
35.73499999999876,7,9
35.73499999999876,8,6
35.73499999999876,7,9
35.73499999999876,8,6
35.78199999999924,7,9
35.78199999999924,8,6
35.84399999999914,5,5326
35.90699999999924,1,2878
36.09399999999914,1,6308
36.09399999999914,7,9
36.09399999999914,8,6
