time_s,nal_type,payload_bytes
40.21899999999914,1,432
40.34399999999914,1,121
40.45399999999972,7,9
40.45399999999972,8,6
40.45399999999972,7,9
40.45399999999972,8,6
40.5,7,9
40.5,8,6
40.5630000000001,5,5357
40.57899999999972,1,463
40.70399999999972,1,167
40.8130000000001,7,9
40.8130000000001,8,6
40.8130000000001,7,9
40.8130000000001,8,6
40.86000000000058,7,9
40.86000000000058,8,6
40.92200000000048,5,5403
40.9380000000001,1,468
41.0630000000001,1,147
41.17200000000048,7,9
41.17200000000048,8,6
41.17200000000048,7,9
41.17200000000048,8,6
41.21899999999914,7,9
41.21899999999914,8,6
41.28199999999924,5,5364
41.29700000000048,1,446
41.42200000000048,1,168
41.53199999999924,7,9
41.53199999999924,8,6
41.53199999999924,7,9
41.53199999999924,8,6
41.59399999999914,7,9
41.59399999999914,8,6
41.6880000000001,5,7817
41.6880000000001,1,449
41.78199999999924,1,123
41.89099999999962,7,9
41.89099999999962,8,6
41.89099999999962,7,9
41.89099999999962,8,6
41.9380000000001,7,9
41.9380000000001,8,6
42.01599999999962,5,6137
42.01599999999962,1,361
42.14099999999962,1,118
42.25,7,9
42.25,8,6
42.25,7,9
42.25,8,6
42.3130000000001,7,9
42.3130000000001,8,6
42.39099999999962,5,7839
42.40699999999924,1,416
42.5,1,111
42.61000000000058,7,9
42.61000000000058,8,6
42.61000000000058,7,9
42.61000000000058,8,6
42.65699999999924,7,9
42.65699999999924,8,6
42.73500000000058,5,6189
42.73500000000058,1,380
42.86000000000058,1,94
42.96899999999914,7,9
42.96899999999914,8,6
42.96899999999914,7,9
42.96899999999914,8,6
43.03199999999924,7,9
43.03199999999924,8,6
43.125,5,7714
43.125,1,474
43.21899999999914,1,126
43.32899999999972,7,9
43.32899999999972,8,6
43.32899999999972,7,9
43.32899999999972,8,6
43.375,7,9
43.375,8,6
43.45399999999972,5,6081
43.45399999999972,1,389
43.57899999999972,1,96
43.6880000000001,7,9
43.6880000000001,8,6
43.6880000000001,7,9
43.6880000000001,8,6
43.75,7,9
43.75,8,6
43.84399999999914,5,7763
43.90699999999924,1,393
43.9380000000001,1,127
44.04700000000048,7,9
44.04700000000048,8,6
44.04700000000048,7,9
44.04700000000048,8,6
44.09399999999914,7,9
44.09399999999914,8,6
44.17200000000048,5,6112
44.1880000000001,1,354
44.29700000000048,1,109
44.40699999999924,7,9
44.40699999999924,8,6
44.40699999999924,7,9
44.40699999999924,8,6
44.46899999999914,7,9
44.46899999999914,8,6
44.5630000000001,5,7776
44.5630000000001,1,454
44.65699999999924,1,134
44.76599999999962,7,9
44.76599999999962,8,6
44.76599999999962,7,9
44.76599999999962,8,6
44.8130000000001,7,9
44.8130000000001,8,6
44.89099999999962,5,6118
44.90699999999924,1,397
45.01599999999962,1,93
45.125,7,9
45.125,8,6
45.125,7,9
45.125,8,6
45.1880000000001,7,9
45.1880000000001,8,6
45.28199999999924,5,7823
45.28199999999924,1,377
45.375,1,107
45.48500000000058,7,9
45.48500000000058,8,6
45.48500000000058,7,9
45.48500000000058,8,6
45.54700000000048,7,9
45.54700000000048,8,6
45.61000000000058,5,6134
45.625,1,371
45.73500000000058,1,138
45.84399999999914,7,9
45.84399999999914,8,6
45.84399999999914,7,9
45.84399999999914,8,6
45.90699999999924,7,9
45.90699999999924,8,6
46.0,5,7803
46.0,1,484
46.09399999999914,1,126
46.20399999999972,7,9
46.20399999999972,8,6
46.20399999999972,7,9
46.20399999999972,8,6
46.26599999999962,7,9
46.26599999999962,8,6
46.32899999999972,5,6114
46.34399999999914,1,361
46.45399999999972,1,102
46.5630000000001,7,9
46.5630000000001,8,6
46.5630000000001,7,9
46.5630000000001,8,6
46.625,7,9
46.625,8,6
46.71899999999914,5,7791
46.71899999999914,1,451
46.82899999999972,1,813
46.92200000000048,7,9
46.92200000000048,8,6
46.92200000000048,7,9
46.9380000000001,8,6
46.98500000000058,7,9
46.98500000000058,8,6
47.04700000000048,5,6133
47.0630000000001,1,827
47.17200000000048,1,247
47.28199999999924,7,9
47.28199999999924,8,6
47.28199999999924,7,9
47.29700000000048,8,6
47.32899999999972,7,9
47.32899999999972,8,6
47.39099999999962,5,5376
47.42200000000048,1,561
47.53199999999924,1,224
47.64099999999962,7,9
47.64099999999962,8,6
47.65699999999924,7,9
47.65699999999924,8,6
47.70399999999972,7,9
47.70399999999972,8,6
47.79700000000048,5,7714
47.89099999999962,1,360
